"wingId","batch","week","is_missing"
49,"4",32,FALSE
49,"4",33,FALSE
49,"4",34,TRUE
49,"4",35,TRUE
49,"4",36,TRUE
49,"4",37,FALSE
49,"4",38,FALSE
49,"4",39,TRUE
49,"4",40,FALSE
49,"4",41,TRUE
49,"4",42,FALSE
49,"4",43,FALSE
50,"1",20,FALSE
50,"1",21,FALSE
50,"1",22,FALSE
50,"1",23,FALSE
50,"1",24,TRUE
50,"1",25,FALSE
50,"1",26,FALSE
50,"1",27,FALSE
50,"1",28,TRUE
50,"1",29,FALSE
50,"1",30,FALSE
50,"1",31,FALSE
50,"1",32,FALSE
50,"1",33,FALSE
50,"1",34,FALSE
50,"1",35,FALSE
50,"1",36,FALSE
50,"1",37,FALSE
50,"1",38,TRUE
50,"1",39,FALSE
50,"1",40,FALSE
50,"1",41,FALSE
50,"1",42,TRUE
50,"1",43,TRUE
51,"1",20,FALSE
51,"1",21,TRUE
51,"1",22,FALSE
51,"1",23,FALSE
51,"1",24,FALSE
51,"1",25,FALSE
51,"1",26,FALSE
51,"1",27,FALSE
51,"1",28,FALSE
51,"1",29,FALSE
51,"1",30,FALSE
51,"1",31,FALSE
51,"1",32,FALSE
51,"1",33,FALSE
51,"1",34,FALSE
51,"1",35,FALSE
51,"1",36,FALSE
51,"1",37,TRUE
51,"1",38,TRUE
51,"1",39,FALSE
51,"1",40,FALSE
51,"1",41,FALSE
51,"1",42,FALSE
51,"1",43,FALSE
52,"1",20,TRUE
52,"1",21,FALSE
52,"1",22,FALSE
52,"1",23,FALSE
52,"1",24,FALSE
52,"1",25,FALSE
52,"1",26,FALSE
52,"1",27,FALSE
52,"1",28,FALSE
52,"1",29,FALSE
52,"1",30,FALSE
52,"1",31,FALSE
52,"1",32,FALSE
52,"1",33,FALSE
52,"1",34,FALSE
52,"1",35,FALSE
52,"1",36,FALSE
52,"1",37,FALSE
52,"1",38,FALSE
52,"1",39,FALSE
52,"1",40,TRUE
52,"1",41,FALSE
52,"1",42,TRUE
52,"1",43,FALSE
53,"1",20,TRUE
53,"1",21,FALSE
53,"1",22,FALSE
53,"1",23,FALSE
53,"1",24,FALSE
53,"1",25,FALSE
53,"1",26,TRUE
53,"1",27,FALSE
53,"1",28,FALSE
53,"1",29,FALSE
53,"1",30,FALSE
53,"1",31,FALSE
53,"1",32,FALSE
53,"1",33,FALSE
53,"1",34,TRUE
53,"1",35,FALSE
53,"1",36,FALSE
53,"1",37,TRUE
53,"1",38,FALSE
53,"1",39,FALSE
53,"1",40,FALSE
53,"1",41,FALSE
53,"1",42,FALSE
53,"1",43,FALSE
54,"1",20,FALSE
54,"1",21,FALSE
54,"1",22,FALSE
54,"1",23,FALSE
54,"1",24,FALSE
54,"1",25,FALSE
54,"1",26,FALSE
54,"1",27,TRUE
54,"1",28,FALSE
54,"1",29,FALSE
54,"1",30,FALSE
54,"1",31,FALSE
54,"1",32,TRUE
54,"1",33,FALSE
54,"1",34,FALSE
54,"1",35,TRUE
54,"1",36,TRUE
54,"1",37,TRUE
54,"1",38,FALSE
54,"1",39,TRUE
54,"1",40,FALSE
54,"1",41,FALSE
54,"1",42,FALSE
54,"1",43,FALSE
55,"1",20,FALSE
55,"1",21,FALSE
55,"1",22,FALSE
55,"1",23,FALSE
55,"1",24,TRUE
55,"1",25,FALSE
55,"1",26,FALSE
55,"1",27,TRUE
55,"1",28,FALSE
55,"1",29,FALSE
55,"1",30,FALSE
55,"1",31,FALSE
55,"1",32,FALSE
55,"1",33,FALSE
55,"1",34,TRUE
55,"1",35,FALSE
55,"1",36,FALSE
55,"1",37,TRUE
55,"1",38,FALSE
55,"1",39,FALSE
55,"1",40,FALSE
55,"1",41,FALSE
55,"1",42,TRUE
55,"1",43,FALSE
56,"1",20,FALSE
56,"1",21,TRUE
56,"1",22,TRUE
56,"1",23,TRUE
56,"1",24,TRUE
56,"1",25,FALSE
56,"1",26,FALSE
56,"1",27,FALSE
56,"1",28,FALSE
56,"1",29,FALSE
56,"1",30,FALSE
56,"1",31,FALSE
56,"1",32,FALSE
56,"1",33,FALSE
56,"1",34,FALSE
56,"1",35,TRUE
56,"1",36,FALSE
56,"1",37,TRUE
56,"1",38,FALSE
56,"1",39,TRUE
56,"1",40,FALSE
56,"1",41,FALSE
56,"1",42,FALSE
56,"1",43,FALSE
57,"1",20,FALSE
57,"1",21,FALSE
57,"1",22,FALSE
57,"1",23,FALSE
57,"1",24,FALSE
57,"1",25,FALSE
57,"1",26,FALSE
57,"1",27,FALSE
57,"1",28,FALSE
57,"1",29,FALSE
57,"1",30,FALSE
57,"1",31,FALSE
57,"1",32,TRUE
57,"1",33,TRUE
57,"1",34,FALSE
57,"1",35,FALSE
57,"1",36,TRUE
57,"1",37,FALSE
57,"1",38,FALSE
57,"1",39,FALSE
57,"1",40,FALSE
57,"1",41,FALSE
57,"1",42,FALSE
57,"1",43,FALSE
58,"1",20,TRUE
58,"1",21,FALSE
58,"1",22,FALSE
58,"1",23,FALSE
58,"1",24,FALSE
58,"1",25,FALSE
58,"1",26,FALSE
58,"1",27,TRUE
58,"1",28,TRUE
58,"1",29,FALSE
58,"1",30,FALSE
58,"1",31,FALSE
58,"1",32,FALSE
58,"1",33,FALSE
58,"1",34,TRUE
58,"1",35,TRUE
58,"1",36,FALSE
58,"1",37,FALSE
58,"1",38,FALSE
58,"1",39,FALSE
58,"1",40,FALSE
58,"1",41,FALSE
58,"1",42,FALSE
58,"1",43,FALSE
59,"1",20,FALSE
59,"1",21,FALSE
59,"1",22,FALSE
59,"1",23,FALSE
59,"1",24,FALSE
59,"1",25,FALSE
59,"1",26,FALSE
59,"1",27,FALSE
59,"1",28,FALSE
59,"1",29,TRUE
59,"1",30,FALSE
59,"1",31,FALSE
59,"1",32,FALSE
59,"1",33,FALSE
59,"1",34,FALSE
59,"1",35,FALSE
59,"1",36,FALSE
59,"1",37,FALSE
59,"1",38,FALSE
59,"1",39,FALSE
59,"1",40,FALSE
59,"1",41,FALSE
59,"1",42,FALSE
59,"1",43,TRUE
60,"1",20,FALSE
60,"1",21,FALSE
60,"1",22,TRUE
60,"1",23,FALSE
60,"1",24,FALSE
60,"1",25,FALSE
60,"1",26,TRUE
60,"1",27,FALSE
60,"1",28,FALSE
60,"1",29,FALSE
60,"1",30,FALSE
60,"1",31,FALSE
60,"1",32,FALSE
60,"1",33,TRUE
60,"1",34,FALSE
60,"1",35,FALSE
60,"1",36,TRUE
60,"1",37,FALSE
60,"1",38,TRUE
60,"1",39,FALSE
60,"1",40,FALSE
60,"1",41,FALSE
60,"1",42,TRUE
60,"1",43,FALSE
61,"1",20,TRUE
61,"1",21,FALSE
61,"1",22,FALSE
61,"1",23,FALSE
61,"1",24,FALSE
61,"1",25,FALSE
61,"1",26,FALSE
61,"1",27,TRUE
61,"1",28,FALSE
61,"1",29,FALSE
61,"1",30,FALSE
61,"1",31,FALSE
61,"1",32,FALSE
61,"1",33,FALSE
61,"1",34,FALSE
61,"1",35,TRUE
61,"1",36,TRUE
61,"1",37,FALSE
61,"1",38,FALSE
61,"1",39,FALSE
61,"1",40,FALSE
61,"1",41,FALSE
61,"1",42,TRUE
61,"1",43,FALSE
62,"1",20,FALSE
62,"1",21,FALSE
62,"1",22,FALSE
62,"1",23,TRUE
62,"1",24,FALSE
62,"1",25,FALSE
62,"1",26,FALSE
62,"1",27,FALSE
62,"1",28,FALSE
62,"1",29,TRUE
62,"1",30,FALSE
62,"1",31,FALSE
62,"1",32,FALSE
62,"1",33,TRUE
62,"1",34,FALSE
62,"1",35,TRUE
62,"1",36,TRUE
62,"1",37,FALSE
62,"1",38,TRUE
62,"1",39,TRUE
62,"1",40,FALSE
62,"1",41,FALSE
62,"1",42,TRUE
62,"1",43,FALSE
63,"1",20,TRUE
63,"1",21,TRUE
63,"1",22,FALSE
63,"1",23,FALSE
63,"1",24,FALSE
63,"1",25,FALSE
63,"1",26,FALSE
63,"1",27,FALSE
63,"1",28,FALSE
63,"1",29,TRUE
63,"1",30,FALSE
63,"1",31,FALSE
63,"1",32,TRUE
63,"1",33,FALSE
63,"1",34,FALSE
63,"1",35,FALSE
63,"1",36,TRUE
63,"1",37,FALSE
63,"1",38,FALSE
63,"1",39,FALSE
63,"1",40,FALSE
63,"1",41,FALSE
63,"1",42,FALSE
63,"1",43,FALSE
64,"1",20,FALSE
64,"1",21,TRUE
64,"1",22,FALSE
64,"1",23,FALSE
64,"1",24,TRUE
64,"1",25,FALSE
64,"1",26,FALSE
64,"1",27,FALSE
64,"1",28,FALSE
64,"1",29,FALSE
64,"1",30,FALSE
64,"1",31,TRUE
64,"1",32,FALSE
64,"1",33,FALSE
64,"1",34,FALSE
64,"1",35,FALSE
64,"1",36,FALSE
64,"1",37,FALSE
64,"1",38,FALSE
64,"1",39,FALSE
64,"1",40,FALSE
64,"1",41,FALSE
64,"1",42,TRUE
64,"1",43,FALSE
65,"1",20,FALSE
65,"1",21,FALSE
65,"1",22,FALSE
65,"1",23,FALSE
65,"1",24,FALSE
65,"1",25,FALSE
65,"1",26,FALSE
65,"1",27,FALSE
65,"1",28,FALSE
65,"1",29,FALSE
65,"1",30,TRUE
65,"1",31,FALSE
65,"1",32,FALSE
65,"1",33,FALSE
65,"1",34,FALSE
65,"1",35,FALSE
65,"1",36,TRUE
65,"1",37,FALSE
65,"1",38,FALSE
65,"1",39,FALSE
65,"1",40,FALSE
65,"1",41,TRUE
65,"1",42,FALSE
65,"1",43,FALSE
66,"1",20,FALSE
66,"1",21,FALSE
66,"1",22,FALSE
66,"1",23,FALSE
66,"1",24,TRUE
66,"1",25,TRUE
66,"1",26,TRUE
66,"1",27,FALSE
66,"1",28,TRUE
66,"1",29,FALSE
66,"1",30,FALSE
66,"1",31,TRUE
66,"1",32,TRUE
66,"1",33,FALSE
66,"1",34,FALSE
66,"1",35,FALSE
66,"1",36,FALSE
66,"1",37,FALSE
66,"1",38,FALSE
66,"1",39,FALSE
66,"1",40,FALSE
66,"1",41,FALSE
66,"1",42,FALSE
66,"1",43,TRUE
67,"2",20,FALSE
67,"2",21,TRUE
67,"2",22,FALSE
67,"2",23,TRUE
67,"2",24,FALSE
67,"2",25,FALSE
67,"2",26,FALSE
67,"2",27,TRUE
67,"2",28,FALSE
67,"2",29,FALSE
67,"2",30,FALSE
67,"2",31,FALSE
67,"2",32,FALSE
67,"2",33,FALSE
67,"2",34,FALSE
67,"2",35,FALSE
67,"2",36,FALSE
67,"2",37,FALSE
67,"2",38,TRUE
67,"2",39,FALSE
67,"2",40,FALSE
67,"2",41,FALSE
67,"2",42,FALSE
67,"2",43,TRUE
68,"2",20,FALSE
68,"2",21,FALSE
68,"2",22,FALSE
68,"2",23,FALSE
68,"2",24,FALSE
68,"2",25,FALSE
68,"2",26,FALSE
68,"2",27,FALSE
68,"2",28,TRUE
68,"2",29,FALSE
68,"2",30,FALSE
68,"2",31,TRUE
68,"2",32,FALSE
68,"2",33,FALSE
68,"2",34,FALSE
68,"2",35,FALSE
68,"2",36,FALSE
68,"2",37,FALSE
68,"2",38,FALSE
68,"2",39,FALSE
68,"2",40,TRUE
68,"2",41,FALSE
68,"2",42,FALSE
68,"2",43,FALSE
69,"2",20,FALSE
69,"2",21,TRUE
69,"2",22,FALSE
69,"2",23,FALSE
69,"2",24,FALSE
69,"2",25,FALSE
69,"2",26,FALSE
69,"2",27,FALSE
69,"2",28,FALSE
69,"2",29,FALSE
69,"2",30,FALSE
69,"2",31,FALSE
69,"2",32,FALSE
69,"2",33,FALSE
69,"2",34,FALSE
69,"2",35,TRUE
69,"2",36,FALSE
69,"2",37,FALSE
69,"2",38,FALSE
69,"2",39,TRUE
69,"2",40,FALSE
69,"2",41,FALSE
69,"2",42,FALSE
69,"2",43,FALSE
70,"2",20,FALSE
70,"2",21,FALSE
70,"2",22,TRUE
70,"2",23,FALSE
70,"2",24,FALSE
70,"2",25,FALSE
70,"2",26,FALSE
70,"2",27,FALSE
70,"2",28,FALSE
70,"2",29,FALSE
70,"2",30,TRUE
70,"2",31,FALSE
70,"2",32,FALSE
70,"2",33,FALSE
70,"2",34,FALSE
70,"2",35,FALSE
70,"2",36,FALSE
70,"2",37,FALSE
70,"2",38,FALSE
70,"2",39,FALSE
70,"2",40,FALSE
70,"2",41,FALSE
70,"2",42,TRUE
70,"2",43,FALSE
71,"2",20,FALSE
71,"2",21,FALSE
71,"2",22,FALSE
71,"2",23,FALSE
71,"2",24,TRUE
71,"2",25,FALSE
71,"2",26,FALSE
71,"2",27,FALSE
71,"2",28,FALSE
71,"2",29,FALSE
71,"2",30,FALSE
71,"2",31,FALSE
71,"2",32,FALSE
71,"2",33,FALSE
71,"2",34,FALSE
71,"2",35,FALSE
71,"2",36,FALSE
71,"2",37,TRUE
71,"2",38,FALSE
71,"2",39,FALSE
71,"2",40,FALSE
71,"2",41,FALSE
71,"2",42,FALSE
71,"2",43,TRUE
72,"2",20,TRUE
72,"2",21,FALSE
72,"2",22,FALSE
72,"2",23,FALSE
72,"2",24,FALSE
72,"2",25,FALSE
72,"2",26,FALSE
72,"2",27,FALSE
72,"2",28,FALSE
72,"2",29,FALSE
72,"2",30,FALSE
72,"2",31,FALSE
72,"2",32,FALSE
72,"2",33,FALSE
72,"2",34,FALSE
72,"2",35,FALSE
72,"2",36,FALSE
72,"2",37,TRUE
72,"2",38,FALSE
72,"2",39,FALSE
72,"2",40,FALSE
72,"2",41,FALSE
72,"2",42,FALSE
72,"2",43,FALSE
73,"2",20,TRUE
73,"2",21,FALSE
73,"2",22,FALSE
73,"2",23,FALSE
73,"2",24,FALSE
73,"2",25,FALSE
73,"2",26,FALSE
73,"2",27,FALSE
73,"2",28,FALSE
73,"2",29,FALSE
73,"2",30,FALSE
73,"2",31,FALSE
73,"2",32,FALSE
73,"2",33,FALSE
73,"2",34,FALSE
73,"2",35,FALSE
73,"2",36,FALSE
73,"2",37,TRUE
73,"2",38,TRUE
73,"2",39,FALSE
73,"2",40,FALSE
73,"2",41,FALSE
73,"2",42,FALSE
73,"2",43,FALSE
74,"2",20,FALSE
74,"2",21,FALSE
74,"2",22,FALSE
74,"2",23,FALSE
74,"2",24,FALSE
74,"2",25,FALSE
74,"2",26,FALSE
74,"2",27,FALSE
74,"2",28,FALSE
74,"2",29,FALSE
74,"2",30,TRUE
74,"2",31,FALSE
74,"2",32,FALSE
74,"2",33,FALSE
74,"2",34,FALSE
74,"2",35,FALSE
74,"2",36,FALSE
74,"2",37,FALSE
74,"2",38,FALSE
74,"2",39,FALSE
74,"2",40,FALSE
74,"2",41,FALSE
74,"2",42,FALSE
74,"2",43,FALSE
75,"2",20,FALSE
75,"2",21,FALSE
75,"2",22,FALSE
75,"2",23,FALSE
75,"2",24,FALSE
75,"2",25,FALSE
75,"2",26,FALSE
75,"2",27,FALSE
75,"2",28,FALSE
75,"2",29,FALSE
75,"2",30,FALSE
75,"2",31,FALSE
75,"2",32,FALSE
75,"2",33,TRUE
75,"2",34,FALSE
75,"2",35,FALSE
75,"2",36,FALSE
75,"2",37,TRUE
75,"2",38,FALSE
75,"2",39,FALSE
75,"2",40,TRUE
75,"2",41,FALSE
75,"2",42,FALSE
75,"2",43,FALSE
76,"2",20,FALSE
76,"2",21,FALSE
76,"2",22,FALSE
76,"2",23,TRUE
76,"2",24,TRUE
76,"2",25,FALSE
76,"2",26,FALSE
76,"2",27,TRUE
76,"2",28,TRUE
76,"2",29,FALSE
76,"2",30,FALSE
76,"2",31,FALSE
76,"2",32,FALSE
76,"2",33,FALSE
76,"2",34,FALSE
76,"2",35,FALSE
76,"2",36,FALSE
76,"2",37,FALSE
76,"2",38,FALSE
76,"2",39,FALSE
76,"2",40,TRUE
76,"2",41,TRUE
76,"2",42,FALSE
76,"2",43,FALSE
77,"3",20,FALSE
77,"3",21,FALSE
77,"3",22,FALSE
77,"3",23,FALSE
77,"3",24,FALSE
77,"3",25,TRUE
77,"3",26,FALSE
77,"3",27,FALSE
77,"3",28,FALSE
77,"3",29,FALSE
77,"3",30,FALSE
77,"3",31,TRUE
77,"3",32,FALSE
77,"3",33,FALSE
77,"3",34,FALSE
77,"3",35,FALSE
77,"3",36,FALSE
77,"3",37,FALSE
77,"3",38,FALSE
77,"3",39,FALSE
77,"3",40,FALSE
77,"3",41,TRUE
77,"3",42,FALSE
77,"3",43,TRUE
78,"3",20,FALSE
78,"3",21,FALSE
78,"3",22,FALSE
78,"3",23,FALSE
78,"3",24,FALSE
78,"3",25,FALSE
78,"3",26,FALSE
78,"3",27,FALSE
78,"3",28,FALSE
78,"3",29,FALSE
78,"3",30,FALSE
78,"3",31,FALSE
78,"3",32,FALSE
78,"3",33,TRUE
78,"3",34,FALSE
78,"3",35,TRUE
78,"3",36,FALSE
78,"3",37,FALSE
78,"3",38,FALSE
78,"3",39,FALSE
78,"3",40,TRUE
78,"3",41,FALSE
78,"3",42,TRUE
78,"3",43,FALSE
79,"3",20,FALSE
79,"3",21,TRUE
79,"3",22,FALSE
79,"3",23,FALSE
79,"3",24,TRUE
79,"3",25,FALSE
79,"3",26,TRUE
79,"3",27,TRUE
79,"3",28,FALSE
79,"3",29,FALSE
79,"3",30,TRUE
79,"3",31,FALSE
79,"3",32,FALSE
79,"3",33,FALSE
79,"3",34,FALSE
79,"3",35,FALSE
79,"3",36,FALSE
79,"3",37,FALSE
79,"3",38,FALSE
79,"3",39,FALSE
79,"3",40,FALSE
79,"3",41,TRUE
79,"3",42,FALSE
79,"3",43,FALSE
80,"3",20,FALSE
80,"3",21,TRUE
80,"3",22,TRUE
80,"3",23,TRUE
80,"3",24,TRUE
80,"3",25,FALSE
80,"3",26,FALSE
80,"3",27,FALSE
80,"3",28,TRUE
80,"3",29,TRUE
80,"3",30,FALSE
80,"3",31,TRUE
80,"3",32,FALSE
80,"3",33,FALSE
80,"3",34,FALSE
80,"3",35,FALSE
80,"3",36,FALSE
80,"3",37,FALSE
80,"3",38,FALSE
80,"3",39,FALSE
80,"3",40,FALSE
80,"3",41,FALSE
80,"3",42,FALSE
80,"3",43,FALSE
81,"3",20,TRUE
81,"3",21,FALSE
81,"3",22,FALSE
81,"3",23,FALSE
81,"3",24,FALSE
81,"3",25,FALSE
81,"3",26,TRUE
81,"3",27,FALSE
81,"3",28,FALSE
81,"3",29,TRUE
81,"3",30,FALSE
81,"3",31,FALSE
81,"3",32,FALSE
81,"3",33,FALSE
81,"3",34,FALSE
81,"3",35,FALSE
81,"3",36,FALSE
81,"3",37,FALSE
81,"3",38,TRUE
81,"3",39,TRUE
81,"3",40,TRUE
81,"3",41,FALSE
81,"3",42,TRUE
81,"3",43,FALSE
82,"3",20,TRUE
82,"3",21,FALSE
82,"3",22,TRUE
82,"3",23,FALSE
82,"3",24,FALSE
82,"3",25,FALSE
82,"3",26,FALSE
82,"3",27,FALSE
82,"3",28,TRUE
82,"3",29,FALSE
82,"3",30,TRUE
82,"3",31,FALSE
82,"3",32,FALSE
82,"3",33,FALSE
82,"3",34,FALSE
82,"3",35,FALSE
82,"3",36,FALSE
82,"3",37,FALSE
82,"3",38,FALSE
82,"3",39,FALSE
82,"3",40,FALSE
82,"3",41,FALSE
82,"3",42,TRUE
82,"3",43,FALSE
83,"3",20,FALSE
83,"3",21,FALSE
83,"3",22,FALSE
83,"3",23,FALSE
83,"3",24,TRUE
83,"3",25,FALSE
83,"3",26,FALSE
83,"3",27,TRUE
83,"3",28,FALSE
83,"3",29,TRUE
83,"3",30,TRUE
83,"3",31,FALSE
83,"3",32,FALSE
83,"3",33,FALSE
83,"3",34,FALSE
83,"3",35,FALSE
83,"3",36,FALSE
83,"3",37,FALSE
83,"3",38,FALSE
83,"3",39,FALSE
83,"3",40,FALSE
83,"3",41,TRUE
83,"3",42,FALSE
83,"3",43,TRUE
84,"3",20,FALSE
84,"3",21,TRUE
84,"3",22,TRUE
84,"3",23,FALSE
84,"3",24,FALSE
84,"3",25,FALSE
84,"3",26,FALSE
84,"3",27,FALSE
84,"3",28,TRUE
84,"3",29,TRUE
84,"3",30,TRUE
84,"3",31,FALSE
84,"3",32,FALSE
84,"3",33,TRUE
84,"3",34,FALSE
84,"3",35,FALSE
84,"3",36,TRUE
84,"3",37,FALSE
84,"3",38,FALSE
84,"3",39,FALSE
84,"3",40,FALSE
84,"3",41,FALSE
84,"3",42,FALSE
84,"3",43,TRUE
85,"3",20,FALSE
85,"3",21,FALSE
85,"3",22,FALSE
85,"3",23,FALSE
85,"3",24,FALSE
85,"3",25,FALSE
85,"3",26,FALSE
85,"3",27,FALSE
85,"3",28,FALSE
85,"3",29,FALSE
85,"3",30,FALSE
85,"3",31,FALSE
85,"3",32,FALSE
85,"3",33,TRUE
85,"3",34,FALSE
85,"3",35,FALSE
85,"3",36,FALSE
85,"3",37,FALSE
85,"3",38,TRUE
85,"3",39,FALSE
85,"3",40,TRUE
85,"3",41,FALSE
85,"3",42,FALSE
85,"3",43,FALSE
86,"3",20,FALSE
86,"3",21,FALSE
86,"3",22,FALSE
86,"3",23,FALSE
86,"3",24,TRUE
86,"3",25,FALSE
86,"3",26,FALSE
86,"3",27,FALSE
86,"3",28,FALSE
86,"3",29,FALSE
86,"3",30,FALSE
86,"3",31,TRUE
86,"3",32,FALSE
86,"3",33,FALSE
86,"3",34,FALSE
86,"3",35,FALSE
86,"3",36,TRUE
86,"3",37,FALSE
86,"3",38,FALSE
86,"3",39,TRUE
86,"3",40,FALSE
86,"3",41,FALSE
86,"3",42,FALSE
86,"3",43,FALSE
87,"3",20,TRUE
87,"3",21,TRUE
87,"3",22,FALSE
87,"3",23,FALSE
87,"3",24,FALSE
87,"3",25,FALSE
87,"3",26,TRUE
87,"3",27,FALSE
87,"3",28,FALSE
87,"3",29,FALSE
87,"3",30,FALSE
87,"3",31,FALSE
87,"3",32,TRUE
87,"3",33,TRUE
87,"3",34,FALSE
87,"3",35,FALSE
87,"3",36,FALSE
87,"3",37,FALSE
87,"3",38,FALSE
87,"3",39,FALSE
87,"3",40,FALSE
87,"3",41,FALSE
87,"3",42,FALSE
87,"3",43,FALSE
88,"3",20,FALSE
88,"3",21,FALSE
88,"3",22,FALSE
88,"3",23,FALSE
88,"3",24,FALSE
88,"3",25,FALSE
88,"3",26,FALSE
88,"3",27,FALSE
88,"3",28,FALSE
88,"3",29,FALSE
88,"3",30,FALSE
88,"3",31,FALSE
88,"3",32,FALSE
88,"3",33,TRUE
88,"3",34,FALSE
88,"3",35,FALSE
88,"3",36,FALSE
88,"3",37,FALSE
88,"3",38,FALSE
88,"3",39,FALSE
88,"3",40,FALSE
88,"3",41,FALSE
88,"3",42,FALSE
88,"3",43,FALSE
89,"4",20,FALSE
89,"4",21,FALSE
89,"4",22,FALSE
89,"4",23,TRUE
89,"4",24,FALSE
89,"4",25,FALSE
89,"4",26,FALSE
89,"4",27,TRUE
89,"4",28,TRUE
89,"4",29,FALSE
89,"4",30,FALSE
89,"4",31,TRUE
89,"4",32,FALSE
89,"4",33,FALSE
89,"4",34,FALSE
89,"4",35,FALSE
89,"4",36,FALSE
89,"4",37,FALSE
89,"4",38,FALSE
89,"4",39,FALSE
89,"4",40,FALSE
89,"4",41,FALSE
89,"4",42,FALSE
89,"4",43,FALSE
90,"4",20,FALSE
90,"4",21,FALSE
90,"4",22,FALSE
90,"4",23,FALSE
90,"4",24,FALSE
90,"4",25,FALSE
90,"4",26,TRUE
90,"4",27,FALSE
90,"4",28,TRUE
90,"4",29,FALSE
90,"4",30,FALSE
90,"4",31,FALSE
90,"4",32,TRUE
90,"4",33,TRUE
90,"4",34,FALSE
90,"4",35,FALSE
90,"4",36,FALSE
90,"4",37,FALSE
90,"4",38,FALSE
90,"4",39,FALSE
90,"4",40,FALSE
90,"4",41,FALSE
90,"4",42,FALSE
90,"4",43,FALSE
91,"4",20,FALSE
91,"4",21,FALSE
91,"4",22,FALSE
91,"4",23,FALSE
91,"4",24,TRUE
91,"4",25,TRUE
91,"4",26,FALSE
91,"4",27,TRUE
91,"4",28,FALSE
91,"4",29,FALSE
91,"4",30,TRUE
91,"4",31,FALSE
91,"4",32,FALSE
91,"4",33,FALSE
91,"4",34,FALSE
91,"4",35,FALSE
91,"4",36,FALSE
91,"4",37,FALSE
91,"4",38,FALSE
91,"4",39,FALSE
91,"4",40,TRUE
91,"4",41,FALSE
91,"4",42,FALSE
91,"4",43,TRUE
92,"4",20,FALSE
92,"4",21,TRUE
92,"4",22,FALSE
92,"4",23,FALSE
92,"4",24,FALSE
92,"4",25,FALSE
92,"4",26,FALSE
92,"4",27,FALSE
92,"4",28,FALSE
92,"4",29,FALSE
92,"4",30,TRUE
92,"4",31,FALSE
92,"4",32,FALSE
92,"4",33,FALSE
92,"4",34,FALSE
92,"4",35,FALSE
92,"4",36,FALSE
92,"4",37,FALSE
92,"4",38,FALSE
92,"4",39,FALSE
92,"4",40,FALSE
92,"4",41,FALSE
92,"4",42,FALSE
92,"4",43,FALSE
93,"4",20,FALSE
93,"4",21,FALSE
93,"4",22,TRUE
93,"4",23,FALSE
93,"4",24,FALSE
93,"4",25,FALSE
93,"4",26,FALSE
93,"4",27,TRUE
93,"4",28,TRUE
93,"4",29,TRUE
93,"4",30,FALSE
93,"4",31,FALSE
93,"4",32,TRUE
93,"4",33,TRUE
93,"4",34,FALSE
93,"4",35,FALSE
93,"4",36,TRUE
93,"4",37,FALSE
93,"4",38,FALSE
93,"4",39,FALSE
93,"4",40,FALSE
93,"4",41,FALSE
93,"4",42,FALSE
93,"4",43,FALSE
94,"4",20,FALSE
94,"4",21,FALSE
94,"4",22,FALSE
94,"4",23,FALSE
94,"4",24,FALSE
94,"4",25,FALSE
94,"4",26,FALSE
94,"4",27,FALSE
94,"4",28,FALSE
94,"4",29,FALSE
94,"4",30,FALSE
94,"4",31,FALSE
94,"4",32,FALSE
94,"4",33,FALSE
94,"4",34,FALSE
94,"4",35,FALSE
94,"4",36,FALSE
94,"4",37,FALSE
94,"4",38,FALSE
94,"4",39,FALSE
94,"4",40,TRUE
94,"4",41,FALSE
94,"4",42,FALSE
94,"4",43,FALSE
95,"4",20,TRUE
95,"4",21,FALSE
95,"4",22,FALSE
95,"4",23,TRUE
95,"4",24,FALSE
95,"4",25,FALSE
95,"4",26,FALSE
95,"4",27,FALSE
95,"4",28,FALSE
95,"4",29,FALSE
95,"4",30,FALSE
95,"4",31,FALSE
95,"4",32,FALSE
95,"4",33,FALSE
95,"4",34,FALSE
95,"4",35,TRUE
95,"4",36,FALSE
95,"4",37,TRUE
95,"4",38,FALSE
95,"4",39,FALSE
95,"4",40,FALSE
95,"4",41,FALSE
95,"4",42,FALSE
95,"4",43,FALSE
96,"4",20,FALSE
96,"4",21,FALSE
96,"4",22,FALSE
96,"4",23,FALSE
96,"4",24,TRUE
96,"4",25,FALSE
96,"4",26,TRUE
96,"4",27,FALSE
96,"4",28,TRUE
96,"4",29,TRUE
96,"4",30,FALSE
96,"4",31,FALSE
96,"4",32,FALSE
96,"4",33,FALSE
96,"4",34,FALSE
96,"4",35,FALSE
96,"4",36,FALSE
96,"4",37,FALSE
96,"4",38,FALSE
96,"4",39,FALSE
96,"4",40,FALSE
96,"4",41,FALSE
96,"4",42,FALSE
96,"4",43,FALSE
97,"4",20,FALSE
97,"4",21,TRUE
97,"4",22,FALSE
97,"4",23,FALSE
97,"4",24,TRUE
97,"4",25,TRUE
97,"4",26,FALSE
97,"4",27,FALSE
97,"4",28,FALSE
97,"4",29,FALSE
97,"4",30,FALSE
97,"4",31,FALSE
97,"4",32,FALSE
97,"4",33,FALSE
97,"4",34,TRUE
97,"4",35,TRUE
97,"4",36,FALSE
97,"4",37,FALSE
97,"4",38,TRUE
97,"4",39,FALSE
97,"4",40,FALSE
97,"4",41,FALSE
97,"4",42,TRUE
97,"4",43,FALSE
98,"4",20,FALSE
